Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term (in months),Credit_Score,Employement_type,Loan_Status,Activity,date,EMI,Category
99502795,21086,859940,0.02,75,387,Self-Employed,Defaulted,Closed,17-07-2024,1719880,Poor
15446615,46602,961450,0.08,281,350,Self-Employed,Defaulted,Active,14-08-2024,7691600,Poor
97106002,21730,544638,0.01,267,488,Salaried,Rejected,Active,02-04-2024,544638,Poor
9173857,45822,314747,0.03,133,568,Salaried,Defaulted,Active,12-04-2024,944241,Poor
48649266,34205,67954,0.02,204,514,Self-Employed,Approved,Closed,16-11-2024,135908,Poor
96928262,17315,51213,0.04,306,533,Self-Employed,Approved,Closed,18-01-2025,204852,Poor
40487546,14626,847010,0.03,242,740,Self-Employed,Approved,Closed,15-05-2024,2541030,Good
87296789,54085,246315,0.01,246,780,Salaried,Defaulted,Active,09-07-2024,246315,Good
10749243,39791,363770,0.07,74,645,Self-Employed,Defaulted,Closed,03-08-2024,2546390,Fair
87968374,75024,11626,0.06,193,796,Self-Employed,Approved,Active,04-06-2024,69756,Good
3270703,69501,164255,0.05,39,643,Self-Employed,Approved,Closed,31-10-2024,821275,Fair
58552927,79471,312893,0.03,191,638,Self-Employed,Defaulted,Active,29-01-2025,938679,Fair
75272499,66489,897617,0.01,15,517,Salaried,Rejected,Active,27-10-2024,897617,Poor
69602793,65992,795988,0.02,278,515,Salaried,Rejected,Active,10-03-2025,1591976,Poor
27176832,69204,460017,0.05,164,740,Self-Employed,Defaulted,Closed,20-03-2025,2300085,Good
30427647,64755,930096,0.06,128,435,Self-Employed,Approved,Closed,13-09-2024,5580576,Poor
23625776,30941,99143,0.03,34,357,Salaried,Defaulted,Closed,29-06-2024,297429,Poor
59419225,46687,454935,0.07,176,501,Salaried,Defaulted,Closed,10-09-2024,3184545,Poor
13173272,51161,118674,0.06,245,517,Self-Employed,Defaulted,Closed,02-10-2024,712044,Poor
3551005,44370,350887,0.05,93,595,Salaried,Defaulted,Closed,25-07-2024,1754435,Fair
23545936,84089,993575,0.07,88,577,Salaried,Rejected,Closed,23-02-2025,6955025,Poor
88344703,78129,828292,0.03,57,849,Salaried,Defaulted,Closed,04-12-2024,2484876,Excellent
15863703,29527,274018,0.07,344,524,Self-Employed,Rejected,Closed,29-05-2024,1918126,Poor
24915300,65062,65119,0.02,241,690,Salaried,Rejected,Active,22-05-2024,130238,Average
15668832,67012,569106,0.07,317,402,Self-Employed,Defaulted,Active,27-09-2024,3983742,Poor
6949879,86727,230944,0.03,78,483,Self-Employed,Defaulted,Active,15-09-2024,692832,Poor
40762189,26176,795006,0.06,71,551,Salaried,Defaulted,Closed,30-01-2025,4770036,Poor
29124807,17680,750910,0.02,351,470,Self-Employed,Defaulted,Active,26-06-2024,1501820,Poor
45511904,57351,205008,0.03,153,536,Salaried,Rejected,Closed,15-11-2024,615024,Poor
81566516,87098,490125,0.08,347,546,Salaried,Approved,Active,01-02-2025,3921000,Poor
63561202,55267,699010,0.06,129,475,Self-Employed,Defaulted,Closed,15-04-2024,4194060,Poor
74751181,61991,835417,0.09,253,649,Salaried,Approved,Closed,02-03-2025,7518753,Fair
53398092,13044,483611,0.06,51,303,Salaried,Rejected,Closed,07-04-2024,2901666,Poor
85376071,55272,588672,0.08,94,389,Self-Employed,Approved,Closed,24-04-2024,4709376,Poor
10968535,29754,27149,0.05,45,769,Salaried,Approved,Closed,13-10-2024,135745,Good
35310712,14791,246125,0.08,83,737,Salaried,Defaulted,Closed,21-05-2024,1969000,Average
59255076,79973,542217,0.06,289,742,Self-Employed,Defaulted,Active,09-11-2024,3253302,Good
14358222,13398,633222,0.09,103,422,Self-Employed,Approved,Closed,14-08-2024,5698998,Poor
1740740,65488,483585,0.05,137,812,Self-Employed,Defaulted,Closed,15-08-2024,2417925,Excellent
69471626,12141,702339,0.06,346,829,Self-Employed,Defaulted,Active,03-03-2025,4214034,Excellent
22818646,88738,55766,0.02,35,725,Salaried,Approved,Closed,01-09-2024,111532,Average
24087200,74458,732271,0.06,112,487,Salaried,Defaulted,Active,11-07-2024,4393626,Poor
55484372,87373,914278,0.03,12,353,Salaried,Rejected,Closed,18-02-2025,2742834,Poor
46767680,46650,660443,0.08,268,325,Self-Employed,Approved,Closed,18-04-2024,5283544,Poor
15952144,71977,447383,0.04,300,583,Salaried,Rejected,Active,29-04-2024,1789532,Fair
33192499,19137,761991,0.05,45,729,Self-Employed,Approved,Active,26-07-2024,3809955,Average
44479369,13813,142697,0.09,111,528,Self-Employed,Rejected,Active,31-03-2025,1284273,Poor
13926109,39023,659088,0.01,127,419,Self-Employed,Defaulted,Active,09-08-2024,659088,Poor
61659751,10982,685182,0.02,111,438,Salaried,Defaulted,Closed,16-12-2024,1370364,Poor
49015131,65957,292463,0.03,350,785,Self-Employed,Rejected,Closed,08-11-2024,877389,Good
8753809,29902,472911,0.02,337,496,Self-Employed,Defaulted,Closed,06-08-2024,945822,Poor
12465012,44755,129829,0.09,218,702,Salaried,Approved,Closed,27-06-2024,1168461,Average
47715650,37267,289453,0.08,95,682,Self-Employed,Rejected,Closed,22-06-2024,2315624,Average
21361304,24574,822762,0.08,140,575,Salaried,Rejected,Closed,20-07-2024,6582096,Poor
72976512,39873,794199,0.04,351,548,Salaried,Defaulted,Closed,06-04-2024,3176796,Poor
60701578,71393,251685,0.07,332,441,Self-Employed,Defaulted,Active,19-07-2024,1761795,Poor
73200427,20083,576786,0.04,145,388,Salaried,Rejected,Closed,25-07-2024,2307144,Poor
92156562,61602,504143,0.05,141,518,Self-Employed,Approved,Closed,02-08-2024,2520715,Poor
54600752,26856,804524,0.02,95,673,Salaried,Defaulted,Closed,05-04-2024,1609048,Average
35811995,61425,538706,0.06,306,426,Self-Employed,Defaulted,Closed,19-11-2024,3232236,Poor
62326925,72149,95327,0.02,39,783,Salaried,Defaulted,Closed,24-10-2024,190654,Good
51958066,20435,813500,0.08,310,735,Self-Employed,Approved,Closed,02-02-2025,6508000,Average
34463467,45265,789167,0.03,61,766,Salaried,Defaulted,Active,21-04-2024,2367501,Good
24348528,56111,296204,0.03,316,326,Self-Employed,Rejected,Active,23-09-2024,888612,Poor
97120300,42720,947792,0.06,299,656,Self-Employed,Defaulted,Closed,09-02-2025,5686752,Fair
57688865,65386,918107,0.08,163,835,Salaried,Rejected,Closed,13-10-2024,7344856,Excellent
99098195,56751,260996,0.06,43,322,Self-Employed,Defaulted,Active,25-05-2024,1565976,Poor
78275612,76644,33889,0.03,36,612,Salaried,Rejected,Active,14-10-2024,101667,Fair
5411899,33979,925266,0.07,193,694,Self-Employed,Rejected,Closed,13-06-2024,6476862,Average
28689550,89914,864831,0.01,294,471,Self-Employed,Rejected,Closed,26-05-2024,864831,Poor
31598105,54485,85753,0.05,266,747,Salaried,Defaulted,Active,02-06-2024,428765,Good
35856547,75418,792440,0.03,138,335,Salaried,Approved,Closed,13-05-2024,2377320,Poor
34469860,16881,195359,0.03,87,663,Salaried,Approved,Closed,02-04-2024,586077,Fair
6878878,69695,554716,0.09,355,578,Self-Employed,Approved,Closed,27-05-2024,4992444,Poor
9550828,74118,453266,0.02,214,812,Self-Employed,Defaulted,Closed,01-05-2024,906532,Excellent
21539266,48736,437484,0.03,228,334,Salaried,Approved,Closed,24-07-2024,1312452,Poor
19238083,21601,62096,0.02,19,628,Self-Employed,Approved,Active,02-07-2024,124192,Fair
8825197,35162,23476,0.09,207,763,Self-Employed,Rejected,Closed,08-05-2024,211284,Good
76296514,28222,737280,0.02,229,819,Self-Employed,Approved,Active,24-08-2024,1474560,Excellent
87121987,52551,591435,0.04,63,769,Self-Employed,Approved,Closed,12-11-2024,2365740,Good
21229265,62749,525265,0.09,284,339,Salaried,Defaulted,Active,03-06-2024,4727385,Poor
46356186,29703,144688,0.06,277,350,Salaried,Defaulted,Active,30-09-2024,868128,Poor
21185482,25871,240131,0.05,12,846,Self-Employed,Defaulted,Closed,07-05-2024,1200655,Excellent
30911167,45604,746254,0.04,71,724,Self-Employed,Rejected,Active,04-01-2025,2985016,Average
35235371,52909,366091,0.05,115,605,Self-Employed,Defaulted,Active,01-05-2024,1830455,Fair
36895337,75492,32636,0.06,109,452,Salaried,Defaulted,Active,29-06-2024,195816,Poor
13190247,63121,506872,0.08,38,520,Self-Employed,Rejected,Active,14-04-2024,4054976,Poor
82243675,35509,774460,0.02,214,375,Salaried,Rejected,Active,27-12-2024,1548920,Poor
41637096,80213,660074,0.04,52,357,Self-Employed,Defaulted,Closed,22-08-2024,2640296,Poor
48744684,12512,390048,0.09,238,504,Self-Employed,Defaulted,Closed,02-01-2025,3510432,Poor
44488884,35843,89268,0.07,222,367,Self-Employed,Rejected,Closed,15-07-2024,624876,Poor
38846615,37803,261112,0.09,121,519,Salaried,Defaulted,Active,19-04-2024,2350008,Poor
72931520,29192,852818,0.04,142,516,Salaried,Defaulted,Closed,23-05-2024,3411272,Poor
98802829,61080,961741,0.03,256,386,Self-Employed,Rejected,Active,09-10-2024,2885223,Poor
72581161,87055,213387,0.04,95,658,Salaried,Approved,Closed,03-11-2024,853548,Fair
58203460,39130,483602,0.03,267,728,Self-Employed,Rejected,Closed,31-10-2024,1450806,Average
81308600,54145,854396,0.06,303,840,Salaried,Approved,Closed,09-11-2024,5126376,Excellent
70292944,40335,605279,0.09,50,636,Salaried,Defaulted,Active,24-06-2024,5447511,Fair
98324898,36111,747733,0.07,342,599,Self-Employed,Approved,Active,16-10-2024,5234131,Fair
98751993,85294,322852,0.07,215,339,Salaried,Defaulted,Closed,12-05-2024,2259964,Poor
35656145,56773,860772,0.09,230,776,Self-Employed,Approved,Closed,06-02-2025,7746948,Good
58981427,18374,813076,0.03,200,380,Salaried,Rejected,Active,26-10-2024,2439228,Poor
39636221,74428,238083,0.06,122,746,Self-Employed,Defaulted,Closed,14-06-2024,1428498,Good
61214357,22021,31314,0.01,169,305,Self-Employed,Defaulted,Active,14-03-2025,31314,Poor
77720096,19350,630013,0.05,87,781,Self-Employed,Defaulted,Closed,17-04-2024,3150065,Good
4815959,23952,702859,0.06,119,533,Self-Employed,Approved,Closed,20-08-2024,4217154,Poor
75446604,17310,832609,0.01,235,469,Salaried,Rejected,Closed,22-02-2025,832609,Poor
70320703,77016,462233,0.06,350,548,Self-Employed,Defaulted,Active,12-04-2024,2773398,Poor
30834204,64034,406568,0.07,309,542,Self-Employed,Rejected,Active,05-03-2025,2845976,Poor
56919627,54065,260575,0.09,304,711,Salaried,Rejected,Closed,25-10-2024,2345175,Average
27665806,34665,664629,0.06,233,331,Self-Employed,Approved,Active,13-04-2024,3987774,Poor
18045088,77658,387148,0.09,147,784,Self-Employed,Approved,Active,13-02-2025,3484332,Good
76881190,18640,277980,0.07,338,487,Self-Employed,Rejected,Closed,17-12-2024,1945860,Poor
58270812,17655,75874,0.08,90,802,Salaried,Approved,Closed,20-04-2024,606992,Excellent
81118772,79922,747658,0.09,171,608,Self-Employed,Approved,Active,01-10-2024,6728922,Fair
98769892,25958,617108,0.03,294,840,Salaried,Approved,Active,02-08-2024,1851324,Excellent
71868168,15790,376493,0.07,135,701,Salaried,Approved,Active,14-10-2024,2635451,Average
84064641,60928,867234,0.01,243,377,Self-Employed,Rejected,Closed,14-01-2025,867234,Poor
17872787,57254,951659,0.01,300,482,Self-Employed,Approved,Closed,04-06-2024,951659,Poor
63469852,79786,771467,0.03,65,821,Salaried,Approved,Closed,12-11-2024,2314401,Excellent
96096448,81743,91322,0.02,54,441,Self-Employed,Rejected,Closed,17-05-2024,182644,Poor
51226626,87534,162236,0.06,264,727,Salaried,Rejected,Closed,03-01-2025,973416,Average
45112714,23405,400899,0.09,240,790,Salaried,Rejected,Active,10-12-2024,3608091,Good
86732286,20997,60990,0.04,225,376,Self-Employed,Approved,Closed,13-04-2024,243960,Poor
34449379,71978,712295,0.08,30,485,Salaried,Rejected,Active,04-07-2024,5698360,Poor
77052280,74659,84911,0.03,141,747,Self-Employed,Approved,Closed,22-12-2024,254733,Good
36615663,63223,150324,0.06,273,458,Self-Employed,Defaulted,Active,03-05-2024,901944,Poor
58317346,26893,474501,0.02,41,752,Salaried,Rejected,Closed,27-06-2024,949002,Good
39305938,15736,159156,0.09,349,813,Self-Employed,Rejected,Active,12-08-2024,1432404,Excellent
56925490,31769,553293,0.01,67,620,Salaried,Approved,Active,30-03-2025,553293,Fair
9399591,77985,73104,0.01,159,445,Self-Employed,Approved,Active,31-08-2024,73104,Poor
73311778,14336,359411,0.03,170,776,Salaried,Approved,Active,08-04-2024,1078233,Good
89706632,68129,421256,0.09,231,440,Self-Employed,Rejected,Closed,16-04-2024,3791304,Poor
40709196,16777,782917,0.09,91,572,Salaried,Approved,Closed,16-05-2024,7046253,Poor
26934348,61528,194137,0.07,339,391,Self-Employed,Approved,Closed,05-01-2025,1358959,Poor
96983810,59139,560074,0.03,57,639,Self-Employed,Rejected,Closed,09-09-2024,1680222,Fair
49298431,88161,969529,0.07,259,705,Self-Employed,Approved,Active,03-12-2024,6786703,Average
74650936,60385,999683,0.04,212,683,Self-Employed,Defaulted,Active,13-12-2024,3998732,Average
82951901,50620,268184,0.06,276,819,Self-Employed,Rejected,Active,18-03-2025,1609104,Excellent
55597693,14878,560777,0.01,105,498,Salaried,Rejected,Closed,31-07-2024,560777,Poor
69314174,50061,182728,0.06,20,847,Salaried,Rejected,Active,17-04-2024,1096368,Excellent
84042292,53613,687099,0.08,96,398,Salaried,Rejected,Closed,01-05-2024,5496792,Poor
30707015,41559,93342,0.05,142,764,Self-Employed,Defaulted,Closed,26-12-2024,466710,Good
74259067,44436,751649,0.07,291,740,Salaried,Defaulted,Closed,04-12-2024,5261543,Good
7417058,86700,24538,0.01,44,670,Salaried,Defaulted,Closed,05-09-2024,24538,Average
25682606,51300,910839,0.05,29,523,Self-Employed,Approved,Closed,28-05-2024,4554195,Poor
58235779,35398,294803,0.06,191,527,Salaried,Rejected,Active,24-04-2024,1768818,Poor
25906451,67202,55846,0.06,243,754,Self-Employed,Approved,Active,20-01-2025,335076,Good
66613658,76864,172331,0.07,295,519,Self-Employed,Approved,Active,08-11-2024,1206317,Poor
90482977,38271,908471,0.05,292,450,Salaried,Approved,Active,08-11-2024,4542355,Poor
34271681,39241,544531,0.07,357,839,Self-Employed,Approved,Active,03-10-2024,3811717,Excellent
60613906,77180,393864,0.08,23,365,Salaried,Approved,Active,20-01-2025,3150912,Poor
63840017,89938,660284,0.07,283,513,Salaried,Defaulted,Active,13-02-2025,4621988,Poor
22159713,53676,974152,0.07,50,806,Self-Employed,Approved,Active,15-06-2024,6819064,Excellent
55886101,39953,502571,0.05,218,644,Self-Employed,Defaulted,Active,22-03-2025,2512855,Fair
42239028,65098,27036,0.03,97,306,Salaried,Approved,Closed,05-11-2024,81108,Poor
63144596,12459,117185,0.02,141,693,Self-Employed,Approved,Active,30-05-2024,234370,Average
51537871,63580,216845,0.07,66,385,Self-Employed,Rejected,Active,07-11-2024,1517915,Poor
93030918,63874,51738,0.06,184,653,Salaried,Defaulted,Closed,29-08-2024,310428,Fair
2194962,57128,366632,0.07,318,776,Salaried,Rejected,Active,25-09-2024,2566424,Good
7751997,82346,546019,0.06,16,415,Self-Employed,Approved,Active,06-10-2024,3276114,Poor
55882436,68932,228071,0.08,327,618,Self-Employed,Defaulted,Closed,24-02-2025,1824568,Fair
93567526,78104,665600,0.08,218,694,Self-Employed,Approved,Active,17-07-2024,5324800,Average
66658188,27670,272044,0.09,322,836,Self-Employed,Defaulted,Closed,17-05-2024,2448396,Excellent
9041345,86585,249371,0.03,95,436,Self-Employed,Defaulted,Active,11-06-2024,748113,Poor
67266285,72017,900721,0.08,84,686,Salaried,Rejected,Active,09-06-2024,7205768,Average
80199394,22458,654109,0.08,229,566,Salaried,Approved,Closed,09-06-2024,5232872,Poor
35733304,89062,302695,0.04,41,393,Salaried,Rejected,Closed,04-11-2024,1210780,Poor
27745454,50918,874198,0.05,85,300,Salaried,Approved,Closed,13-11-2024,4370990,Poor
43575129,16546,486301,0.05,318,445,Salaried,Defaulted,Closed,20-02-2025,2431505,Poor
87266875,42302,658080,0.01,355,752,Self-Employed,Defaulted,Active,06-02-2025,658080,Good
85216700,17346,684549,0.02,76,608,Salaried,Defaulted,Closed,16-11-2024,1369098,Fair
11999872,29112,267320,0.04,334,461,Salaried,Approved,Active,17-10-2024,1069280,Poor
73198028,49285,268806,0.07,280,621,Self-Employed,Defaulted,Active,19-10-2024,1881642,Fair
5297256,63508,277472,0.08,126,323,Salaried,Rejected,Active,25-04-2024,2219776,Poor
84259129,10160,78068,0.06,27,658,Salaried,Approved,Active,17-09-2024,468408,Fair
86340063,82328,664534,0.02,203,396,Self-Employed,Defaulted,Closed,20-03-2025,1329068,Poor
63845277,82387,190406,0.08,47,716,Self-Employed,Defaulted,Closed,28-01-2025,1523248,Average
41919976,72803,41856,0.09,299,671,Self-Employed,Defaulted,Active,03-06-2024,376704,Average
20011479,59583,223168,0.07,147,785,Self-Employed,Approved,Closed,02-09-2024,1562176,Good
45269515,10055,611471,0.05,40,733,Salaried,Approved,Closed,24-12-2024,3057355,Average
40186144,55525,60480,0.06,182,614,Self-Employed,Approved,Closed,14-07-2024,362880,Fair
28761820,73324,403686,0.08,204,532,Self-Employed,Rejected,Closed,21-07-2024,3229488,Poor
90453035,89931,611178,0.07,39,814,Salaried,Rejected,Active,17-11-2024,4278246,Excellent
41596751,59663,641302,0.09,173,721,Salaried,Approved,Active,06-08-2024,5771718,Average
84087133,31444,355250,0.04,108,518,Salaried,Defaulted,Active,25-10-2024,1421000,Poor
23849480,72434,128329,0.01,307,416,Self-Employed,Rejected,Closed,08-09-2024,128329,Poor
34102204,82942,236388,0.08,156,340,Self-Employed,Rejected,Active,24-08-2024,1891104,Poor
14468532,70169,866724,0.08,85,789,Self-Employed,Defaulted,Closed,21-09-2024,6933792,Good
22313820,78226,696322,0.02,343,504,Salaried,Rejected,Active,03-02-2025,1392644,Poor
28718136,11345,455514,0.07,126,773,Self-Employed,Defaulted,Closed,03-05-2024,3188598,Good
2976118,10416,618099,0.03,168,803,Salaried,Rejected,Active,27-08-2024,1854297,Excellent
37983981,29919,314160,0.07,142,363,Self-Employed,Approved,Active,29-01-2025,2199120,Poor
59454309,53372,524732,0.06,333,674,Salaried,Rejected,Closed,14-09-2024,3148392,Average
51403556,74499,385972,0.02,40,692,Salaried,Rejected,Active,27-12-2024,771944,Average
60326488,15210,954307,0.01,88,768,Self-Employed,Defaulted,Closed,11-02-2025,954307,Good
94491120,47555,138665,0.06,61,716,Salaried,Approved,Closed,21-07-2024,831990,Average
35276204,19253,296938,0.04,199,437,Self-Employed,Approved,Active,09-08-2024,1187752,Poor
54236306,64748,247301,0.01,330,329,Self-Employed,Defaulted,Active,19-04-2024,247301,Poor
21612669,43236,878394,0.06,212,366,Salaried,Defaulted,Closed,23-07-2024,5270364,Poor
85836928,83358,336130,0.09,313,439,Self-Employed,Defaulted,Active,24-07-2024,3025170,Poor
5206500,53124,553460,0.03,108,425,Self-Employed,Approved,Closed,28-06-2024,1660380,Poor
73767173,71401,197127,0.02,291,402,Self-Employed,Approved,Closed,25-10-2024,394254,Poor
12361939,62016,896992,0.06,213,704,Salaried,Defaulted,Closed,22-09-2024,5381952,Average
58598129,34749,431201,0.03,107,311,Salaried,Defaulted,Closed,23-06-2024,1293603,Poor
42526705,81977,602153,0.07,336,534,Salaried,Defaulted,Active,05-09-2024,4215071,Poor
90810033,63870,377542,0.01,347,623,Self-Employed,Approved,Active,18-11-2024,377542,Fair
76361531,63340,481673,0.03,311,312,Self-Employed,Defaulted,Closed,29-08-2024,1445019,Poor
72927747,74989,749934,0.01,65,391,Self-Employed,Rejected,Closed,02-09-2024,749934,Poor
52244707,36621,830768,0.05,105,586,Salaried,Rejected,Closed,12-12-2024,4153840,Fair
71712203,60445,213599,0.05,185,801,Salaried,Defaulted,Closed,23-03-2025,1067995,Excellent
14503739,52633,25359,0.03,114,336,Salaried,Rejected,Active,16-10-2024,76077,Poor
16134049,16234,19888,0.06,242,502,Self-Employed,Rejected,Closed,26-03-2025,119328,Poor
33170439,26650,906917,0.06,76,564,Self-Employed,Rejected,Active,15-11-2024,5441502,Poor
50306220,45653,902993,0.07,184,695,Self-Employed,Approved,Active,22-04-2024,6320951,Average
13050579,67325,796596,0.09,310,808,Salaried,Defaulted,Closed,24-11-2024,7169364,Excellent
